date,Battery (Charging) -  MW,Pumps -  MW,Coal (Brown) -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Gas (Waste Coal Mine) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Wind (Curtailment) -  MW,Solar (Utility) (Curtailment) -  MW,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh,
7/9/2025 7:00,-17.76,0,2047.97,7453.7,48.22,0,40.5,141.84,43.54,0,23.49,67.17,955.87,7202.41,1046.6,713.69,838.55,182.61,1214.76,3319.33,1,0,11.66,39.24,13.12,0,7.02,466.04,-5.58,
7/9/2025 7:30,-61.18,0,2095.05,6446.94,46.57,0,40.67,141.74,38.36,0,23.01,70.5,979.41,6537.95,2271.83,1786.57,1140.02,769.28,1241.38,2869.86,0.95,0,11.71,39.21,11.56,0,6.88,409.61,-4.34,
7/9/2025 8:00,-380.08,-123.17,2067.1,5905.5,43.08,0,40.67,168.16,38.14,0,22.48,37.61,960.03,5878.19,3308.67,3203.55,1193.41,1267,1225.65,2627.76,0.86,0,11.71,44.47,11.49,0,6.73,371.16,-6.2,
7/9/2025 8:30,-454.92,-300.76,2049.13,5566.96,44.8,0,40.17,162.21,38.18,0,23.52,8.63,971.27,5539.45,3652.96,4683.93,1643.3,1599.82,1216.56,2478.34,0.87,0,11.56,43.27,11.5,0,7.06,342.25,-9.09,
7/9/2025 9:00,-588.07,-384.08,2006.73,5328.52,49.7,0,40.5,157.05,38.19,0,24.99,6.39,1012.34,4879.82,3792.82,6165.12,1943.49,1861.9,1190.09,2372.36,0.87,0,11.66,42.2,11.51,0,7.49,322.79,-8.51,
7/9/2025 9:30,-540.21,-685.3,1880.71,5328.74,47.84,0,41.83,140.37,38.18,0,24.36,21.97,1023.54,4594.82,3569.73,7673.18,1663.34,2054.1,1105.68,2371.96,0.8,0,12.04,38.82,11.5,0,7.28,306.4,-10.38,
7/9/2025 10:00,-300.75,-950.98,1788.89,5316.38,49.14,0,41.5,140.27,38.21,0,25.7,30.92,1019.43,4606.18,3349.46,8502.52,1777.58,2468.97,1051.45,2366.61,0.82,0,11.95,38.84,11.51,0,7.65,294.95,-3.16,
7/9/2025 10:30,-717.71,-993.9,1797.49,5261.95,47.56,0,40.5,140.51,38.22,0,26.33,5.23,1005.72,5045.52,2883.65,8894.28,2001.26,3066.43,1056.57,2342.85,0.79,0,11.66,38.92,11.51,0,7.85,295.64,-3.39,
7/9/2025 11:00,-806.44,-991.29,1858.19,5298.14,42.94,-0.07,41.17,140.19,38.19,0,26.39,12.19,1035.14,5169.69,2743.33,9388.08,2512.06,3147.5,1091.69,2358.57,0.74,0,11.85,38.83,11.5,0,7.86,293.47,-10.56,
7/9/2025 11:30,-785.2,-949.93,1921.98,5299.26,44.45,0,41.17,140.52,38.23,0,26.48,7.1,1039.57,4934.46,2810.77,9872.9,2760.98,3351.91,1128.79,2359.01,0.75,0,11.85,38.92,11.52,0,7.88,291.2,-6.93,
7/9/2025 12:00,-754.64,-949.17,1967.15,5308.4,45.19,0,41.5,139.87,38.29,0,26.16,5.39,1037.81,4539.33,2785.45,10183.86,2984.38,3538.36,1155.11,2363.09,0.75,0,11.95,38.72,11.54,0,7.8,294,-8.5,
7/9/2025 12:30,-837.57,-948.09,1963.15,5311.26,45.04,0,41.67,139.89,38.23,0,26.25,10.61,1026.72,4305.96,2882.08,10474.47,2820.59,3282.84,1152.63,2364.36,0.74,0,12,38.72,11.52,0,7.82,293.12,-8.25,
7/9/2025 13:00,-849.8,-942.2,1873.56,5282.58,44.15,0,40.67,140.49,38.23,0,26.2,1.12,966.54,4107.32,2768.72,10535,3075.42,3094.18,1101,2351.72,0.74,0,11.71,38.89,11.52,0,7.81,293.22,-16.31,
7/9/2025 13:30,-926.62,-903.91,1838.38,5280.77,45.81,-0.02,40.33,140.19,38.27,0,26.6,6.05,899.1,3706.38,2832.41,10720.77,3925.9,2849.59,1081.15,2350.99,0.75,0,11.61,38.8,11.53,0,7.93,295.04,-20.6,
7/9/2025 14:00,-781.4,-903.86,1821.67,5313.73,43.28,0.01,41,140.29,31.98,0,26.63,14.73,820.45,3986.91,2763,10515.03,3977.58,2918.97,1071.47,2365.58,0.73,0.01,11.8,38.82,9.64,0,7.93,294.21,-39.17,
7/9/2025 14:30,-419.08,-871.37,1753.06,5532.08,43.87,0.01,40.5,140.35,21.73,0,25.84,78.07,873.66,4069.12,2815.2,9500.91,4161.24,2519.08,1031.64,2463.01,0.74,0.01,11.66,38.85,6.57,0,7.71,301.66,-28.8,
7/9/2025 15:00,-152.13,-711.32,1706.24,5766.53,43,0.01,41.17,141.9,21.78,0,24.99,17.25,819.82,3888.76,3024.6,8552.37,4517.12,2148.13,1004.45,2567.74,0.72,0.01,11.85,39.18,6.58,0,7.48,313.82,-34.82,
7/9/2025 15:30,-146.29,-676.47,1719.95,6505.13,44.94,0.01,41.67,153.94,21.28,0,26.43,73.23,863.4,4085.16,3083.71,7457.82,4297.8,1907.89,1012.42,2895.4,0.74,0.01,12,41.78,6.41,0,7.87,342.02,-22.73,
7/9/2025 16:00,-135.2,-386.79,1717.15,7144.06,44.51,0.01,40.83,193.15,21.34,0,26.3,37.09,968.43,4295.72,3285.83,5963.67,3923.47,1240.92,1010.63,3179.06,0.76,0.01,11.76,50.32,6.44,0,7.84,367.57,-11.65,
7/9/2025 16:30,-61.64,-269.4,1747.56,8199.49,47.52,0.01,41.17,231.95,21.4,0,26.63,65.37,1050.48,4889.1,3072.47,4134.26,3045.69,554.57,1027.93,3647.69,0.9,0.01,11.85,58.78,6.45,0,7.93,410.54,-8.6,
7/9/2025 17:00,-67.29,0,1943.63,9472.73,54.45,0.01,42.17,251.05,21.45,0,26.56,209.08,1187.77,5827.69,1972.37,2345.97,1681.34,309.95,1141.97,4218.61,1.02,0.01,12.14,62.91,6.47,0,7.92,468.15,22.64,
7/9/2025 17:30,-37.93,0,2194.67,10624.9,47.42,0,40.83,285.87,21.41,0,26.09,357.79,1549.23,6645.58,634.32,1057.23,721.39,145.42,1288.8,4728.82,1,0,11.76,70.52,6.45,0,7.78,521.6,39.98,
7/9/2025 18:00,-19.89,0,2412.69,11185.41,49.56,0,40.17,331.37,39.49,0,26.46,601.55,1920.63,7097.71,108.75,327.11,122.61,17.91,1415.27,4976.93,1.01,0,11.56,81,11.9,0,7.88,539.41,48.08,
7/9/2025 18:30,-10.34,0,2592.91,11302.36,52,0,40.33,385.35,42.46,0,25.61,1038.21,2092.39,6969.31,9.6,57.97,69.1,0.59,1519.73,5027.79,1.03,0,11.61,95.71,12.79,0,7.62,542.83,48.88,
7/9/2025 19:00,-18.31,0,2902.26,11222.02,54.9,0,40,388.98,42.61,0,25.83,845.74,2058.61,6935.17,1.57,4.34,126.98,0,1699.21,4988.99,1.09,0,11.52,96.48,12.84,0,7.68,556.47,78.42,
7/9/2025 19:30,-18.19,0,3009.79,10820.04,54.46,0,40.17,388.28,43.69,0,25.47,546.57,1971.25,7352.69,1.53,0.01,68.58,0,1761.64,4806.64,1.08,0,11.56,96.32,13.16,0,7.57,552.74,58.99,
7/9/2025 20:00,-31.85,0,3014.12,10597.02,57.88,0,40,361.07,44.52,0,25.31,463.94,1728.62,7439.78,1.46,0,18.76,0,1764.12,4707.12,1.07,0,11.52,90.41,13.41,0,7.53,555.57,46.51,
7/9/2025 20:30,-30.99,0,2982.29,10280.98,53.24,0,40,324.02,43.78,0,26.17,548.25,1480.3,7626.31,1.39,0,16.55,0,1745.82,4569.07,1.01,0,11.52,82.37,13.19,0,7.79,550.21,32.55,
7/9/2025 21:00,-5.84,0,3012.13,10360.78,54.36,0,40.33,291.83,43.75,0,26.1,393.2,1193,7612.82,1.22,0,9.22,0,1763.04,4603.51,1.03,0,11.61,75.34,13.18,0,7.77,562.51,77.87,
